LNR,RESPONSE
46798,0.01214566
46809,0.01214566
47136,0.01214566
47456,0.008960848
47770,0.02140101
47780,0.007952084
47790,0.01214566
48423,0.018986389
48430,0.01214566
49402,0.01214566
49412,0.012509989
50053,0.007709
50370,0.008960848
50706,0.035115715
45833,0.026718054
45835,0.01214566
45846,0.047575943
45848,0.007709
46160,0.010884581
46162,0.016136732
46173,0.010001297
46824,0.01214566
46828,0.026718054
47469,0.01214566
48454,0.010001297
48462,0.007952084
48770,0.007709
49432,0.008960848
49743,0.039212063
50071,0.007709
50711,0.010800883
50716,0.015653403
50725,0.007709
45867,0.02140101
46503,0.007709
46508,0.032507148
46841,0.008605359
56098,0.008605359
56412,0.008960848
57374,0.007952084
57387,0.023851132
7056,0.01214566
6464,0.008876455
6784,0.009961777
6790,0.02140101
6500,0.023851132
6809,0.04498722
6502,0.01214566
6510,0.007952084
6511,0.007952084
6515,0.008605359
6527,0.023851132
6541,0.007709
6845,0.007952084
6557,0.011222596
6862,0.008960848
6875,0.01214566
6568,0.01214566
7553,0.01214566
7223,0.007952084
7565,0.008876455
7567,0.044026136
7568,0.012509989
7251,0.029037572
7586,0.007952084
7278,0.007709
7605,0.015183985
7291,0.010884581
7706,0.013524443
7714,0.007709
7306,0.008960848
7626,0.008876455
7326,0.007709
7661,0.010884581
7667,0.007709
7688,0.035403319
7120,0.023851132
7425,0.018986389
7125,0.028462524
7134,0.007952084
7444,0.008960848
7153,0.008876455
7171,0.023851132
7536,0.01214566
7872,0.015183985
16728,0.009961777
17140,0.007952084
16757,0.01214566
27580,0.009657858
37838,0.010884581
37510,0.026718054
37850,0.008960848
37857,0.048045482
37521,0.015183985
37950,0.009657858
37546,0.008876455
37880,0.008960848
37893,0.01214566
24296,0.010884581
24702,0.007709
24708,0.039602488
28861,0.014291247
28559,0.094818331
28572,0.048027545
28887,0.008960848
28892,0.014738803
28593,0.025800403
28898,0.01214566
28914,0.01214566
28613,0.007952084
28931,0.010884581
28936,0.038652718
28945,0.008605359
29584,0.039212063
29592,0.011222596
29297,0.029037572
29598,0.009657858
29606,0.010884581
29312,0.02140101
18934,0.028886486
18611,0.007952084
18616,0.010884581
63905,0.008960848
64222,0.02140101
64231,0.008876455
64542,0.012509989
64544,0.012118628
64859,0.016594095
64867,0.031376749
65182,0.027968777
65498,0.007709
65509,0.015183985
61364,0.010001297
61690,0.039602488
61997,0.008960848
62005,0.018986389
63284,0.029925248
63597,0.007709
63608,0.023851132
63612,0.007952084
63915,0.009961777
63916,0.028875936
63920,0.008960848
63932,0.02140101
64244,0.01214566
64246,0.007952084
64251,0.007952084
64557,0.007952084
64564,0.008960848
64571,0.010884581
65199,0.013142492
65204,0.008605359
65514,0.01214566
65515,0.026718054
65524,0.05475419
65836,0.008876455
65839,0.015183985
65846,0.016426044
65848,0.008960848
65851,0.016934659
62016,0.029037572
62339,0.011222596
62667,0.010884581
62982,0.029037572
63293,0.007952084
63313,0.01214566
63937,0.008876455
64255,0.007952084
64259,0.013142492
65218,0.031805158
65540,0.0260689
65855,0.008960848
65862,0.007709
61727,0.008876455
62365,0.026718054
62995,0.010800883
63315,0.018986389
63322,0.013956727
68033,0.009961777
68340,0.02140101
68659,0.013956727
68984,0.007709
82812,0.023851132
82813,0.007952084
83121,0.007709
83135,0.007709
83444,0.007709
83771,0.023851132
83776,0.023851132
84081,0.007952084
84083,0.032507148
84092,0.010001297
84402,0.009961777
84730,0.008605359
84734,0.008960848
84735,0.032507148
85056,0.012509989
85683,0.008960848
85692,0.007709
85697,0.029037572
81541,0.008960848
81551,0.007952084
82183,0.007952084
82184,0.009657858
82185,0.009961777
83150,0.007952084
1100,0.018986389
786,0.038213756
787,0.008605359
1117,0.012118628
1118,0.007952084
802,0.007952084
806,0.064702295
836,0.010884581
1180,0.009961777
1185,0.007952084
898,0.02140101
1201,0.008876455
1864,0.007709
1871,0.010884581
1563,0.031376749
1570,0.01214566
1886,0.010001297
1898,0.039587572
1914,0.007709
1944,0.026718054
1956,0.008960848
1962,0.010884581
1965,0.007709
1969,0.008876455
1982,0.007952084
1706,0.009657858
1710,0.039212063
1713,0.01214566
2012,0.010001297
1420,0.008605359
1436,0.01214566
1438,0.048045482
55855,0.009657858
51044,0.067489363
51689,0.015183985
52009,0.01214566
52026,0.02140101
52664,0.044026136
52672,0.028462524
53312,0.01214566
53624,0.01214566
53631,0.008605359
53948,0.013956727
54268,0.010001297
54283,0.01214566
54595,0.009657858
54916,0.014738803
55562,0.032507148
51058,0.010884581
51063,0.007709
51067,0.010800883
51713,0.026718054
52364,0.007952084
52679,0.067489363
53016,0.010884581
63470,0.01214566
63473,0.026718054
64095,0.02140101
64101,0.007952084
64103,0.009657858
64752,0.007952084
65070,0.01214566
65695,0.013956727
65696,0.009657858
65700,0.007952084
66023,0.008960848
61242,0.007709
61251,0.01214566
61880,0.008960848
62198,0.008876455
62525,0.02140101
62839,0.007952084
63159,0.008960848
63482,0.02140101
63490,0.01214566
63805,0.032507148
64122,0.01214566
64443,0.01214566
65080,0.009657858
65089,0.029037572
65091,0.007952084
65396,0.029037572
65407,0.009657858
65718,0.02140101
65719,0.023851132
66049,0.039602488
61254,0.01214566
61576,0.008876455
61589,0.008876455
62226,0.012509989
63182,0.032338612
63189,0.007952084
63497,0.011222596
63501,0.008876455
63817,0.010001297
64153,0.014738803
64471,0.007709
64781,0.007709
65101,0.039212063
65418,0.031805158
65738,0.029037572
65746,0.009961777
65750,0.007709
66067,0.035115715
61603,0.008876455
62234,0.01214566
62242,0.012509989
62244,0.007952084
62568,0.01214566
62877,0.010001297
62884,0.031805158
62886,0.008960848
63198,0.008960848
63199,0.008960848
63518,0.01214566
63850,0.008960848
63851,0.008960848
64155,0.007709
64164,0.0260689
64168,0.0260689
64487,0.007952084
65757,0.01214566
65758,0.008605359
75560,0.010001297
75564,0.007952084
76200,0.007709
72701,0.007952084
72709,0.01214566
72711,0.032507148
73017,0.007952084
73676,0.010001297
73978,0.02140101
73984,0.008960848
74314,0.010001297
74621,0.01214566
74945,0.01214566
75275,0.032507148
75581,0.023851132
75909,0.008876455
75914,0.009657858
76228,0.014738803
76233,0.007952084
5756,0.015183985
5467,0.007952084
5765,0.012509989
5482,0.015183985
5484,0.01214566
14358,0.01214566
14385,0.007709
14388,0.026718054
14393,0.010001297
14397,0.020616515
14083,0.01214566
14089,0.032507148
14097,0.0260689
14413,0.007709
14107,0.0260689
14457,0.011222596
15114,0.007709
15129,0.008605359
14823,0.031376749
15167,0.016594095
15173,0.039212063
14861,0.015183985
15190,0.008876455
14886,0.051329568
14887,0.016594095
14897,0.02140101
15200,0.007709
14900,0.01214566
14916,0.023851132
15245,0.026718054
15251,0.008960848
15254,0.007709
14648,0.026718054
14650,0.008960848
14653,0.035403319
14957,0.009961777
14973,0.014291247
14674,0.01214566
14985,0.01214566
14702,0.007709
14705,0.05153371
14706,0.009678065
15026,0.010884581
14720,0.008876455
14747,0.014291247
14748,0.032143425
15070,0.023851132
14765,0.008605359
15086,0.039602488
15093,0.007952084
15719,0.007952084
15723,0.010001297
15735,0.007952084
15434,0.013142492
15739,0.02140101
15759,0.008960848
15773,0.010884581
15774,0.02140101
15475,0.01214566
15477,0.01214566
15877,0.008876455
15880,0.042991154
15785,0.012118628
15525,0.01214566
24409,0.032507148
24106,0.01214566
24109,0.007709
24117,0.014291247
24431,0.02140101
24452,0.012509989
24455,0.01214566
24144,0.02140101
24461,0.012509989
24173,0.01214566
24485,0.008960848
24206,0.026718054
24213,0.01214566
25195,0.01214566
24859,0.049999677
24862,0.030756844
24874,0.023851132
24905,0.007952084
24906,0.007709
24915,0.01214566
24951,0.032507148
24963,0.009657858
24979,0.029037572
25308,0.01214566
25313,0.016934659
25012,0.01214566
25327,0.008960848
24739,0.007709
24745,0.007952084
24751,0.008960848
24755,0.039602488
25057,0.015183985
25076,0.007952084
24771,0.008876455
24778,0.010800883
24781,0.026718054
25099,0.054513045
25102,0.053359829
25107,0.012509989
24813,0.01214566
24830,0.012509989
35143,0.010884581
35150,0.007709
35152,0.008960848
34841,0.008960848
35166,0.010884581
35167,0.023851132
35169,0.008960848
35191,0.007952084
35194,0.029037572
34899,0.007709
34903,0.007952084
34909,0.032143425
34916,0.007952084
35258,0.020532994
35892,0.011222596
35934,0.01214566
35935,0.007952084
41022,0.01214566
41339,0.013113271
41346,0.01214566
41675,0.008960848
42302,0.007709
42306,0.01214566
42307,0.026718054
42630,0.01214566
42638,0.010001297
42946,0.007952084
42955,0.01214566
43902,0.055547386
44870,0.026578706
44872,0.008960848
45215,0.009982613
45524,0.029037572
45525,0.01214566
45530,0.022635624
40709,0.015183985
41033,0.023851132
41039,0.01214566
41048,0.01214566
41686,0.018986389
41688,0.007709
42646,0.008876455
43289,0.01214566
43290,0.047575943
43930,0.01214566
43936,0.01214566
44250,0.007952084
44252,0.016261099
44573,0.007709
45555,0.023851132
45559,0.026718054
40734,0.010800883
40739,0.01214566
41056,0.028175866
41063,0.01214566
41706,0.011222596
41714,0.023851132
41718,0.007952084
42984,0.010001297
42991,0.018986389
42993,0.032507148
43308,0.01214566
43315,0.007952084
44282,0.010001297
44603,0.014291247
44919,0.010001297
45243,0.01214566
45250,0.009678065
45566,0.01214566
45571,0.02140101
45582,0.01214566
40748,0.032507148
40752,0.008960848
40768,0.032507148
41088,0.04751366
41401,0.007952084
41415,0.008605359
41724,0.008605359
41732,0.015183985
42042,0.011222596
42044,0.007709
42060,0.007952084
42682,0.009961777
42699,0.0260689
43013,0.048045482
43327,0.023851132
51660,0.018986389
51980,0.010884581
52296,0.012509989
52953,0.04498722
53269,0.009961777
53270,0.023851132
53278,0.008960848
53595,0.008960848
53599,0.026718054
54549,0.035403319
54556,0.007952084
54883,0.018986389
55208,0.007952084
51030,0.01214566
51345,0.007952084
51677,0.007709
51989,0.009961777
51991,0.008960848
52319,0.009678065
52326,0.007952084
52332,0.007709
52646,0.026718054
52652,0.007952084
53298,0.012118628
53618,0.007709
53623,0.032507148
53943,0.007709
54255,0.01214566
54256,0.007709
54890,0.008960848
55220,0.023851132
55537,0.012118628
25145,0.014291247
24855,0.007709
25157,0.023851132
25498,0.007709
25514,0.010001297
25824,0.010884581
25834,0.008960848
25523,0.011222596
25527,0.008960848
25529,0.02140101
25960,0.007952084
25965,0.01214566
25557,0.01214566
25858,0.016934659
34453,0.007952084
34454,0.008960848
34748,0.01214566
34193,0.01214566
34198,0.010800883
34508,0.026718054
34516,0.01214566
34533,0.023851132
34225,0.009961777
34235,0.023726372
34553,0.04498722
34256,0.007709
34586,0.009657858
34593,0.026578706
35271,0.048027545
35278,0.007709
35295,0.01214566
35302,0.01214566
35305,0.011222596
34994,0.032507148
35439,0.008605359
35050,0.032507148
35389,0.011222596
35390,0.025271315
35098,0.011222596
35409,0.026718054
35410,0.007709
35412,0.008876455
34806,0.009657858
34813,0.01214566
34818,0.011222596
35120,0.053359829
35133,0.01214566
4017,0.007952084
4322,0.01214566
4335,0.039212063
4024,0.012509989
4027,0.010884581
4033,0.008960848
4344,0.01214566
4356,0.01214566
4046,0.010001297
4053,0.020973928
5046,0.026718054
4741,0.007952084
5101,0.008605359
4766,0.010884581
4777,0.008605359
5187,0.029037572
5190,0.007709
5192,0.008960848
5199,0.01214566
5108,0.007709
4824,0.060519606
5146,0.008960848
5148,0.007952084
5160,0.007952084
4872,0.009961777
4563,0.035403319
4584,0.007709
4908,0.010884581
4913,0.008876455
4922,0.018986389
4607,0.01214566
4929,0.01214566
4628,0.008960848
4639,0.01214566
4960,0.007952084
4645,0.008960848
4968,0.009657858
4663,0.008960848
4681,0.04498722
5005,0.007952084
5356,0.010001297
5357,0.023851132
5697,0.008960848
5390,0.007952084
5814,0.010800883
5732,0.008960848
5445,0.032507148
5451,0.009961777
5459,0.010001297
71759,0.010884581
72396,0.01214566
73047,0.02140101
73050,0.01214566
73685,0.01214566
73692,0.01214566
74016,0.008960848
74639,0.01214566
74958,0.039212063
75288,0.008960848
75617,0.008876455
75936,0.026718054
71783,0.008960848
71785,0.009657858
71786,0.007952084
71790,0.032507148
71792,0.007952084
71794,0.027968777
72098,0.038652718
72745,0.008876455
72750,0.009657858
72751,0.029037572
73066,0.01214566
73395,0.01214566
74994,0.007952084
75308,0.011688652
75315,0.012118628
76264,0.008605359
76270,0.01214566
71795,0.007952084
72438,0.008960848
72440,0.012509989
72443,0.032507148
72449,0.029037572
82146,0.010884581
82466,0.007952084
82468,0.008960848
82791,0.071429655
83104,0.009961777
83114,0.01214566
83421,0.009657858
83426,0.02140101
83753,0.007709
84075,0.02140101
84701,0.010884581
85028,0.008876455
85031,0.009678065
85664,0.008960848
81533,0.02140101
81847,0.026718054
82490,0.029037572
54521,0.029037572
54845,0.023851132
55167,0.015183985
55479,0.010884581
55485,0.008605359
55488,0.012509989
55795,0.039602488
55796,0.012118628
55801,0.012118628
55802,0.01214566
55809,0.047575943
50983,0.026718054
51295,0.009657858
51296,0.008960848
51948,0.007952084
52281,0.007952084
52282,0.010884581
52601,0.007952084
52613,0.039212063
53895,0.0260689
53897,0.007709
54534,0.009657858
55186,0.02313967
55490,0.01214566
55502,0.008960848
55816,0.011222596
55821,0.01214566
55825,0.008960848
65939,0.008960848
61163,0.010001297
61165,0.029037572
61169,0.050038826
61170,0.01214566
61489,0.023851132
61490,0.007709
61806,0.007709
62121,0.007952084
62434,0.007952084
63073,0.023851132
63396,0.01214566
64363,0.026718054
64368,0.010001297
65005,0.009961777
65008,0.023851132
65317,0.009657858
65971,0.026718054
61180,0.007952084
61507,0.047505122
61828,0.008960848
62136,0.023851132
62138,0.026718054
62150,0.008876455
62467,0.01214566
62472,0.0260689
63095,0.008605359
63748,0.02140101
64389,0.011222596
64708,0.014738803
63264,0.007952084
63267,0.013625211
63582,0.007952084
53711,0.007952084
53714,0.018986389
53716,0.01214566
54353,0.023851132
54354,0.008960848
54355,0.009961777
54671,0.015183985
54681,0.008960848
55000,0.007709
55631,0.008960848
55633,0.007709
55643,0.032507148
55958,0.007709
55965,0.02140101
55970,0.011222596
51133,0.026718054
51144,0.01214566
51145,0.01214566
51788,0.007952084
51794,0.01214566
51805,0.008960848
52443,0.010001297
52763,0.01214566
53089,0.009657858
53725,0.0257836
54044,0.011222596
54054,0.008605359
54061,0.032507148
54694,0.009657858
55023,0.032507148
55336,0.008605359
55664,0.010884581
55666,0.020973928
51163,0.007952084
51820,0.010884581
51822,0.009657858
51823,0.032507148
52458,0.008960848
52783,0.011222596
52787,0.010884581
52791,0.011222596
53103,0.008960848
53749,0.008605359
53753,0.008960848
54398,0.01214566
54707,0.007952084
54712,0.008960848
54713,0.01214566
54721,0.029037572
55037,0.010001297
55044,0.008960848
55681,0.025223449
55686,0.007709
50855,0.01214566
51175,0.015183985
51178,0.029037572
51187,0.01214566
51501,0.010001297
51515,0.01214566
51827,0.01214566
66127,0.023851132
61343,0.01214566
61658,0.0260689
61982,0.010001297
62294,0.009678065
62302,0.008960848
62620,0.026718054
62939,0.008876455
57131,0.023851132
57134,0.018986389
57135,0.007709
57456,0.012118628
75998,0.012118628
76007,0.015183985
76008,0.007952084
71548,0.01214566
72497,0.007709
72507,0.01214566
72833,0.027248599
73139,0.010800883
74102,0.007709
74417,0.038826581
75057,0.023851132
75058,0.010800883
75061,0.008605359
75062,0.007952084
75069,0.007952084
75380,0.01214566
75384,0.01214566
75390,0.009657858
75391,0.007952084
76029,0.01214566
76348,0.007952084
76355,0.008605359
76357,0.012118628
71563,0.01765178
71568,0.007952084
71878,0.057531986
71886,0.009678065
71888,0.013956727
72212,0.02140101
72521,0.008605359
74129,0.02140101
74770,0.039212063
75080,0.007709
75082,0.01214566
75091,0.016594095
75399,0.007709
75410,0.007952084
75728,0.01214566
75735,0.01214566
76369,0.007952084
71580,0.010001297
71914,0.007709
72539,0.010001297
72546,0.008876455
73504,0.032507148
73505,0.007952084
73508,0.01214566
73514,0.007709
73824,0.010884581
75107,0.053359829
47511,0.01214566
47524,0.012509989
47832,0.01214566
47849,0.0260689
48168,0.008960848
48169,0.023851132
48810,0.014738803
48823,0.008960848
48826,0.014291247
49135,0.023851132
49141,0.007952084
49466,0.007952084
49477,0.007952084
49783,0.007709
50439,0.023851132
50756,0.01214566
50767,0.010800883
45904,0.026578706
46875,0.01214566
47214,0.01214566
47533,0.013956727
47856,0.012509989
48182,0.007952084
48194,0.007952084
48507,0.023851132
48512,0.01214566
48836,0.01214566
48846,0.01214566
55283,0.009961777
55286,0.048027545
55599,0.008876455
55602,0.031376749
55914,0.011222596
51756,0.007709
52071,0.012118628
52074,0.023851132
53048,0.008605359
53057,0.008960848
53058,0.030756844
53368,0.023851132
53684,0.012118628
53688,0.0260689
53696,0.008960848
54006,0.049745105
54007,0.010001297
54326,0.008960848
54327,0.0260689
54338,0.010800883
58403,0.018986389
58715,0.018986389
58718,0.007952084
59044,0.008960848
59363,0.01214566
59995,0.007709
60315,0.009961777
60321,0.010001297
60323,0.015183985
60649,0.01214566
60967,0.032507148
56811,0.008960848
11742,0.008960848
12063,0.007952084
12082,0.032338612
11819,0.01214566
11501,0.029037572
11508,0.01214566
11834,0.007709
11534,0.01214566
11844,0.007709
11552,0.015183985
11564,0.047575943
11565,0.009961777
11577,0.032507148
11887,0.009678065
11897,0.008960848
11603,0.026718054
11920,0.009961777
12586,0.008876455
12266,0.026718054
12604,0.01214566
12290,0.049999677
12292,0.009678065
12297,0.01214566
21485,0.01765178
21183,0.01214566
21199,0.009657858
21536,0.015183985
21537,0.009961777
21546,0.008876455
21553,0.029037572
20969,0.013142492
20976,0.023726372
21283,0.026718054
21291,0.057531986
20980,0.013113271
20981,0.012118628
21309,0.026718054
21017,0.026718054
21024,0.014291247
21347,0.009657858
21367,0.009657858
21368,0.032507148
21371,0.039602488
21377,0.007952084
21067,0.014291247
21073,0.01214566
21379,0.048045482
21383,0.007952084
21709,0.023851132
21727,0.032507148
21732,0.007709
1750,0.010884581
1757,0.007952084
1792,0.007709
1480,0.007709
1482,0.026718054
1486,0.007952084
1495,0.007709
1497,0.010884581
1808,0.026718054
1818,0.009657858
1837,0.007952084
1534,0.014738803
2196,0.009678065
2197,0.01214566
2521,0.032507148
2221,0.008960848
2226,0.014291247
2566,0.010001297
2257,0.029037572
2669,0.010884581
11135,0.01214566
11456,0.011222596
10869,0.014738803
10899,0.039212063
11208,0.007952084
11209,0.0260689
11211,0.02140101
10909,0.0260689
10917,0.007952084
11225,0.008605359
11228,0.010884581
11239,0.007952084
11263,0.007709
11269,0.010001297
11273,0.039212063
10969,0.010884581
11298,0.01214566
11637,0.0260689
11947,0.01214566
11646,0.007952084
11651,0.008960848
11987,0.007709
11995,0.009657858
11698,0.007952084
11710,0.01214566
11719,0.020532994
12006,0.039212063
12019,0.009657858
22771,0.007709
22475,0.01214566
22785,0.007952084
22792,0.011779147
22812,0.010884581
22204,0.007709
22218,0.029037572
22224,0.009657858
22225,0.012118628
22546,0.007952084
22258,0.02140101
22267,0.008876455
22283,0.026578706
22286,0.010001297
22291,0.007952084
22310,0.026718054
22621,0.01214566
22636,0.009657858
23282,0.008876455
23294,0.026718054
23305,0.009657858
23316,0.057763979
23002,0.01214566
23006,0.035115715
23015,0.007952084
23445,0.01214566
23453,0.008876455
23457,0.023851132
23041,0.026578706
23350,0.010001297
23356,0.049999677
23065,0.01214566
23069,0.010001297
23074,0.026718054
23088,0.008960848
23092,0.023851132
23096,0.009961777
23380,0.007952084
23117,0.009678065
23408,0.01214566
23417,0.013956727
23136,0.007952084
23427,0.008960848
23428,0.007952084
23140,0.008960848
23152,0.012509989
22843,0.01214566
22853,0.007709
23165,0.007709
22877,0.01214566
22883,0.007952084
23205,0.008960848
23210,0.032507148
32064,0.01214566
32066,0.012118628
31776,0.044026136
32083,0.007709
32740,0.009961777
32741,0.01214566
32751,0.008960848
32757,0.009678065
32420,0.01214566
32434,0.039212063
32448,0.0260689
44995,0.028886486
44999,0.02140101
45000,0.012509989
40519,0.008960848
41172,0.031376749
41491,0.014291247
42130,0.04498722
42453,0.008605359
42454,0.015183985
42457,0.009961777
42774,0.008960848
43409,0.007952084
43419,0.01214566
43731,0.013625211
44054,0.008960848
44368,0.01214566
44370,0.0260689
44382,0.008605359
45022,0.01214566
45031,0.008960848
45033,0.01214566
45341,0.008605359
45343,0.007952084
40525,0.01214566
40533,0.009657858
40869,0.010001297
41182,0.026718054
41501,0.01214566
41509,0.0260689
42473,0.0260689
42478,0.010001297
43113,0.009657858
43755,0.008876455
44066,0.008960848
44725,0.011222596
45052,0.023851132
45364,0.023851132
40559,0.01214566
40882,0.015183985
40885,0.015653403
41200,0.01214566
41208,0.023851132
54658,0.007952084
54982,0.008960848
55292,0.007952084
55297,0.007952084
55932,0.008605359
51115,0.01214566
51117,0.010001297
51448,0.009961777
51780,0.01214566
52091,0.026718054
52103,0.026718054
52108,0.007952084
52744,0.007952084
52745,0.007709
53079,0.007709
53081,0.01214566
32474,0.02140101
32805,0.010001297
32497,0.007709
32505,0.007952084
32826,0.009657858
32830,0.01214566
32522,0.015653403
32525,0.0260689
32576,0.02140101
32290,0.009657858
32329,0.01214566
32350,0.008960848
32378,0.012509989
32680,0.053359829
32681,0.008876455
32688,0.012509989
32384,0.007952084
32385,0.026718054
32720,0.046374977
33046,0.032507148
33049,0.016261099
33062,0.009961777
33074,0.008960848
33396,0.01214566
33083,0.010884581
33414,0.009961777
33106,0.01214566
33525,0.013625211
33537,0.008960848
33423,0.007709
33440,0.010884581
33165,0.01214566
33195,0.008605359
33215,0.008960848
33216,0.018093562
33227,0.007709
33230,0.016934659
32921,0.047575943
32926,0.01214566
32933,0.01214566
41529,0.038443502
41848,0.008960848
42165,0.010001297
42171,0.015183985
42802,0.008605359
42805,0.010884581
42812,0.008605359
43140,0.030347429
43772,0.007709
43780,0.01214566
44729,0.011222596
44732,0.017911229
40567,0.008876455
40577,0.022058325
41553,0.01214566
42505,0.009678065
42823,0.007709
42826,0.009961777
42836,0.031805158
43161,0.008605359
44428,0.01214566
44441,0.007709
44764,0.009961777
45087,0.032507148
40922,0.007709
41243,0.01214566
41251,0.010001297
41883,0.017911229
42204,0.02140101
42208,0.008960848
42524,0.01214566
43171,0.007709
43176,0.009961777
43490,0.012118628
43497,0.023851132
44123,0.008960848
44457,0.011222596
44464,0.007709
44772,0.008960848
45107,0.007952084
45423,0.023851132
40618,0.007952084
40621,0.01214566
40623,0.023726372
40933,0.01214566
40950,0.014291247
41265,0.023851132
41275,0.01214566
41589,0.026718054
41907,0.010884581
42223,0.012118628
42228,0.007952084
42545,0.008960848
37989,0.008876455
38303,0.026718054
38304,0.01214566
38319,0.008960848
38004,0.055829901
38007,0.01214566
38323,0.008960848
38037,0.02140101
38053,0.01214566
38378,0.008960848
38385,0.01214566
38390,0.015183985
39058,0.007952084
38722,0.01214566
38739,0.02140101
39067,0.007709
39080,0.011222596
39085,0.01214566
39088,0.01214566
39095,0.047575943
38777,0.02140101
38778,0.008876455
38780,0.01214566
38798,0.008960848
39133,0.007709
38828,0.010474522
39159,0.01214566
39160,0.02140101
38846,0.01214566
39171,0.009657858
48006,0.015183985
48011,0.013625211
48323,0.029037572
48654,0.009961777
48989,0.01214566
49309,0.01214566
49624,0.011222596
49632,0.008960848
49633,0.008876455
49941,0.05153371
49946,0.011688652
50602,0.023851132
50606,0.010884581
45745,0.01214566
47371,0.008960848
47373,0.008605359
48021,0.031376749
48027,0.007709
48028,0.008960848
48678,0.010001297
49330,0.026718054
49647,0.01214566
49979,0.01214566
50293,0.007709
50294,0.023726372
50302,0.007952084
20586,0.039212063
20588,0.014291247
20594,0.014741663
20611,0.007952084
20899,0.026718054
20910,0.01214566
20349,0.02140101
20354,0.007709
20663,0.007952084
20671,0.007952084
20382,0.01214566
20411,0.01214566
20727,0.007952084
20437,0.018986389
20738,0.02140101
21399,0.012509989
21410,0.01214566
21413,0.049999677
21418,0.007709
21086,0.02140101
21107,0.007709
21445,0.008876455
21119,0.035115715
21151,0.007709
21154,0.007952084
30321,0.069696024
30330,0.008960848
30038,0.0260689
30042,0.0260689
30047,0.007709
30365,0.023851132
30375,0.010001297
30061,0.023851132
30063,0.008876455
30071,0.026718054
30083,0.02140101
30085,0.010001297
30115,0.01214566
30121,0.007709
29845,0.007709
29852,0.01214566
29868,0.032338612
29872,0.008960848
29873,0.007952084
30190,0.007709
30543,0.011222596
30867,0.010884581
30868,0.010001297
30578,0.015183985
22072,0.007709
21775,0.01214566
22196,0.015183985
21780,0.009657858
22086,0.009657858
22091,0.047575943
22113,0.023851132
21827,0.029037572
21832,0.026718054
21843,0.01214566
22151,0.008960848
21860,0.01214566
21880,0.007952084
21892,0.008876455
21596,0.032507148
21905,0.009657858
21602,0.010884581
21920,0.02140101
21924,0.026718054
21925,0.011779147
21935,0.026051046
21620,0.01214566
21945,0.007709
21955,0.029037572
21648,0.029037572
21965,0.032507148
21660,0.012509989
21663,0.007709
21989,0.011222596
22003,0.009657858
22008,0.009961777
22674,0.0260689
31204,0.015653403
31208,0.015183985
31543,0.007952084
31573,0.047575943
31262,0.007709
31270,0.008960848
31580,0.026718054
31308,0.009678065
31630,0.031376749
31325,0.008605359
31328,0.009657858
31019,0.009961777
31026,0.007952084
31338,0.010884581
31341,0.007952084
31349,0.011222596
31353,0.023851132
31355,0.010884581
31068,0.007952084
31073,0.007709
31084,0.007952084
31417,0.057531986
31103,0.008960848
31107,0.010001297
31113,0.023096094
2479,0.026718054
2166,0.007709
2168,0.010001297
2496,0.007952084
2824,0.008960848
2832,0.032507148
3155,0.011222596
3156,0.007952084
3290,0.011222596
2880,0.007952084
3209,0.020616515
2929,0.0260689
2935,0.01214566
2938,0.032507148
3241,0.04498722
3268,0.0260689
3273,0.026718054
3278,0.007952084
2988,0.01214566
2997,0.007709
2696,0.035403319
3001,0.012509989
2717,0.026718054
3031,0.007952084
2731,0.01214566
3046,0.010001297
2744,0.008876455
2745,0.008876455
3063,0.008960848
3072,0.011222596
3077,0.009961777
2765,0.010884581
3091,0.01214566
3096,0.026718054
2793,0.026718054
3100,0.007952084
3764,0.007709
3769,0.012509989
3772,0.008960848
3778,0.007952084
3440,0.008876455
12304,0.016426044
12308,0.014291247
12313,0.009961777
12759,0.008960848
12340,0.007952084
12661,0.04498722
12676,0.009657858
12682,0.007952084
12380,0.026718054
12722,0.008605359
12732,0.011222596
12421,0.007952084
12425,0.007952084
12430,0.026718054
12136,0.01214566
20867,0.008876455
20875,0.008605359
20581,0.026718054
10285,0.007709
10317,0.032507148
10323,0.009657858
10327,0.014291247
10331,0.026718054
10338,0.053070195
10660,0.007709
10667,0.007952084
11006,0.007709
11014,0.008605359
11344,0.026718054
11354,0.02140101
11031,0.008960848
11035,0.007952084
11040,0.012509989
11045,0.032338612
11051,0.010884581
11054,0.008605359
11394,0.007952084
11077,0.01214566
11486,0.008960848
11492,0.02140101
11407,0.007709
11419,0.023851132
11101,0.010884581
11424,0.009657858
20285,0.009657858
20290,0.010884581
20292,0.012118628
19987,0.007709
19989,0.02140101
20014,0.01214566
20017,0.013956727
19703,0.007952084
19707,0.007709
19709,0.009657858
19731,0.016934659
19736,0.026718054
19745,0.035115715
20071,0.008605359
19759,0.01214566
20080,0.028175866
20081,0.007952084
20095,0.008605359
20112,0.026718054
20123,0.009657858
20439,0.051329568
20440,0.026578706
20456,0.007709
20465,0.01214566
20779,0.012509989
20792,0.01214566
20489,0.009961777
20800,0.007952084
20514,0.01214566
20920,0.009657858
20931,0.010800883
20518,0.008960848
20836,0.015653403
20538,0.026718054
20550,0.007952084
20847,0.0260689
20854,0.032338612
20565,0.008876455
20569,0.008605359
30590,0.01214566
30902,0.01214566
30907,0.010001297
30914,0.016594095
30925,0.032507148
30937,0.032507148
30639,0.01214566
30941,0.008876455
